Date,Open ,High,Low,Close
2019-01-23 15:00:00,1180.7,1186.2,1180.36,1185.76
2019-01-24 09:30:00,1218.46,1256.36,1218.02,1247.38
2019-01-24 11:00:00,1247.34,1258.72,1245.24,1253.77
2019-01-24 13:00:00,1253.72,1254.98,1244.07,1254.8
2019-01-24 15:00:00,1254.79,1256.61,1251.87,1253.61
2019-01-25 09:30:00,1260.52,1270.23,1250.37,1267.97
2019-01-25 11:00:00,1268.01,1281.31,1265.04,1281.29
2019-01-25 13:00:00,1281.3,1285.38,1278.37,1282.06
2019-01-25 15:00:00,1282.05,1283.11,1278.92,1280.96
2019-01-28 09:30:00,1234.44,1264.83,1230.69,1259.16
2019-01-28 11:00:00,1259.03,1262.18,1248.23,1250.41
2019-01-28 13:00:00,1250.38,1255.48,1248.26,1252.61
2019-01-28 15:00:00,1252.58,1256.28,1251.46,1254.21
2019-01-29 09:30:00,1255.95,1258.82,1236.54,1238.36
2019-01-29 11:00:00,1238.29,1242.35,1235.82,1239.17
2019-01-29 13:00:00,1239.14,1240.21,1234.91,1235.49
2019-01-29 15:00:00,1235.53,1240.07,1234.91,1236.1
2019-01-30 09:30:00,1254.95,1261.97,1244.2,1250.86
2019-01-30 11:00:00,1250.85,1257.81,1245.81,1257.8
2019-01-30 13:00:00,1257.79,1276.22,1256.03,1275.9
2019-01-30 15:00:00,1275.89,1276.46,1269.36,1271.87
2019-01-31 09:30:00,1266.73,1272.82,1260.34,1271.74
2019-01-31 11:00:00,1271.72,1282.69,1271.52,1278.42
2019-01-31 13:00:00,1278.38,1280.16,1272.01,1273.0
2019-01-31 15:00:00,1272.99,1272.99,1265.22,1271.95
2019-02-01 09:30:00,1275.88,1291.7,1274.69,1282.97
2019-02-01 11:00:00,1282.96,1292.71,1281.36,1286.55
2019-02-01 13:00:00,1286.56,1289.64,1281.94,1282.71
2019-02-01 15:00:00,1282.63,1287.85,1282.05,1287.29
2019-02-04 09:30:00,1285.35,1287.48,1276.82,1284.36
2019-02-04 11:00:00,1284.34,1291.94,1284.34,1288.2
2019-02-04 13:00:00,1288.19,1293.19,1287.3,1290.73
2019-02-04 15:00:00,1290.7,1293.68,1290.26,1293.68
2019-02-05 09:30:00,1291.7,1303.81,1291.14,1302.98
2019-02-05 11:00:00,1303.0,1305.0,1291.44,1291.98
2019-02-05 13:00:00,1292.02,1302.9,1292.02,1300.95
2019-02-05 15:00:00,1300.96,1302.23,1298.33,1299.75
2019-02-06 09:30:00,1321.29,1342.95,1321.29,1340.39
2019-02-06 11:00:00,1340.42,1343.71,1334.22,1338.44
2019-02-06 13:00:00,1338.42,1340.99,1331.16,1334.48
2019-02-06 15:00:00,1334.47,1336.6,1333.1,1333.78
2019-02-07 09:30:00,1314.49,1322.54,1307.76,1308.17
2019-02-07 11:00:00,1308.13,1311.88,1293.1,1298.25
2019-02-07 13:00:00,1298.23,1306.44,1296.04,1297.55
2019-02-07 15:00:00,1297.53,1304.05,1295.13,1303.94
2019-02-08 09:30:00,1284.35,1298.12,1282.98,1288.42
2019-02-08 11:00:00,1288.44,1291.43,1279.67,1290.99
2019-02-08 13:00:00,1290.98,1304.53,1290.98,1300.76
2019-02-08 15:00:00,1300.75,1302.96,1298.29,1302.38
2019-02-11 09:30:00,1307.29,1309.45,1297.52,1304.76
2019-02-11 11:00:00,1304.85,1311.66,1300.21,1310.29
2019-02-11 13:00:00,1310.35,1310.48,1303.48,1305.02
2019-02-11 15:00:00,1305.01,1309.61,1304.61,1309.05
2019-02-12 09:30:00,1324.91,1334.37,1322.9,1333.6
2019-02-12 11:00:00,1333.63,1335.21,1329.78,1333.94
2019-02-12 13:00:00,1333.93,1339.25,1331.87,1338.51
2019-02-12 15:00:00,1338.44,1339.09,1335.82,1336.5
2019-02-13 09:30:00,1342.3,1345.34,1336.34,1342.41
2019-02-13 11:00:00,1342.52,1345.85,1338.66,1344.04
2019-02-13 13:00:00,1344.06,1350.68,1342.86,1349.83
2019-02-13 15:00:00,1349.82,1350.39,1338.49,1340.51
2019-02-14 09:30:00,1336.01,1353.49,1334.45,1343.84
2019-02-14 11:00:00,1343.86,1345.78,1339.6,1345.36
2019-02-14 13:00:00,1345.38,1345.94,1342.72,1343.46
2019-02-14 15:00:00,1343.45,1347.93,1342.73,1344.0
2019-02-15 09:30:00,1355.42,1358.07,1343.03,1348.4
2019-02-15 11:00:00,1348.53,1352.67,1347.85,1349.04
2019-02-15 13:00:00,1349.01,1350.35,1347.03,1349.71
2019-02-15 15:00:00,1349.67,1351.92,1347.17,1351.13
2019-02-19 09:30:00,1345.99,1354.31,1345.78,1349.89
2019-02-19 11:00:00,1349.93,1354.28,1349.1,1352.52
2019-02-19 13:00:00,1352.53,1357.75,1351.42,1357.54
2019-02-19 15:00:00,1357.53,1357.57,1347.61,1348.37
2019-02-20 09:30:00,1353.5,1368.34,1353.3,1365.7
2019-02-20 11:00:00,1365.66,1367.76,1357.99,1359.46
2019-02-20 13:00:00,1359.42,1366.08,1357.51,1361.43
2019-02-20 15:00:00,1361.45,1362.67,1358.23,1360.35
2019-02-21 09:30:00,1359.47,1363.29,1347.62,1349.25
2019-02-21 11:00:00,1349.28,1360.66,1349.24,1358.55
2019-02-21 13:00:00,1358.54,1359.4,1348.13,1348.22
2019-02-21 15:00:00,1348.2,1350.58,1346.24,1350.16
2019-02-22 09:30:00,1361.1,1364.56,1357.14,1361.86
2019-02-22 11:00:00,1361.89,1366.12,1361.73,1364.79
2019-02-22 13:00:00,1364.78,1365.18,1355.36,1359.63
2019-02-22 15:00:00,1359.64,1364.83,1359.21,1364.83
2019-02-25 09:30:00,1384.71,1391.44,1382.59,1386.89
2019-02-25 11:00:00,1386.92,1389.94,1377.83,1379.21
2019-02-25 13:00:00,1379.27,1382.44,1379.18,1379.83
2019-02-25 15:00:00,1379.87,1380.08,1374.68,1375.57
2019-02-26 09:30:00,1371.88,1377.19,1367.47,1367.6
2019-02-26 11:00:00,1367.57,1372.8,1365.24,1365.25
2019-02-26 13:00:00,1365.22,1368.91,1362.89,1366.29
2019-02-26 15:00:00,1366.31,1369.61,1366.18,1366.23
2019-02-27 09:30:00,1358.9,1359.15,1336.09,1341.52
2019-02-27 11:00:00,1341.54,1352.65,1340.59,1347.79
2019-02-27 13:00:00,1347.8,1353.11,1347.75,1348.93
2019-02-27 15:00:00,1348.91,1350.27,1347.71,1349.9
2019-02-28 09:30:00,1342.43,1348.51,1339.93,1345.13
2019-02-28 11:00:00,1345.1,1353.43,1344.25,1351.5
2019-02-28 13:00:00,1351.53,1354.26,1348.55,1350.67
2019-02-28 15:00:00,1350.68,1352.45,1348.65,1350.23
2019-03-01 09:30:00,1365.62,1368.84,1356.18,1358.61
2019-03-01 11:00:00,1358.6,1359.24,1348.73,1358.37
2019-03-01 13:00:00,1358.38,1365.85,1358.1,1363.88
2019-03-01 15:00:00,1363.92,1365.66,1362.04,1363.07
2019-03-04 09:30:00,1372.71,1376.23,1368.54,1368.66
2019-03-04 11:00:00,1368.59,1369.06,1346.45,1352.08
2019-03-04 13:00:00,1352.24,1359.25,1348.79,1356.68
2019-03-04 15:00:00,1356.69,1363.33,1355.65,1363.33
2019-03-05 09:30:00,1361.19,1361.23,1351.77,1358.71
2019-03-05 11:00:00,1358.74,1365.17,1358.05,1364.09
2019-03-05 13:00:00,1364.08,1365.34,1358.69,1359.65
2019-03-05 15:00:00,1359.66,1361.3,1356.67,1356.93
2019-03-06 09:30:00,1354.81,1355.19,1337.85,1342.78
2019-03-06 11:00:00,1342.76,1345.55,1336.14,1337.73
2019-03-06 13:00:00,1337.76,1342.51,1336.38,1338.63
2019-03-06 15:00:00,1338.57,1339.71,1333.33,1333.65
2019-03-07 09:30:00,1326.92,1328.6,1311.4,1323.15
2019-03-07 11:00:00,1323.08,1327.87,1319.68,1327.85
2019-03-07 13:00:00,1327.61,1327.98,1314.57,1314.72
2019-03-07 15:00:00,1314.78,1320.52,1312.85,1319.03
2019-03-08 09:30:00,1297.24,1312.86,1292.76,1309.98
2019-03-08 11:00:00,1309.95,1315.67,1308.58,1309.14
2019-03-08 13:00:00,1309.15,1318.83,1308.3,1317.79
2019-03-08 15:00:00,1317.78,1319.33,1313.73,1318.17
2019-03-11 09:30:00,1325.95,1339.58,1324.48,1338.71
2019-03-11 10:00:00,1338.69,1348.18,1337.06,1346.74
2019-03-11 12:00:00,1346.75,1355.81,1345.93,1354.28
2019-03-11 14:00:00,1354.26,1354.39,1348.93,1349.93
2019-03-12 09:30:00,1354.23,1355.61,1342.63,1349.49
2019-03-12 10:00:00,1349.62,1359.67,1349.23,1359.55
2019-03-12 12:00:00,1359.53,1361.78,1357.43,1361.21
2019-03-12 14:00:00,1361.2,1362.13,1352.03,1355.11
2019-03-13 09:30:00,1362.75,1363.29,1358.83,1361.73
2019-03-13 10:00:00,1361.71,1370.32,1359.57,1368.85
2019-03-13 12:00:00,1368.88,1370.21,1366.11,1369.7
2019-03-13 14:00:00,1370.01,1371.33,1359.71,1360.69
2019-03-14 09:30:00,1362.22,1367.08,1359.11,1366.52
2019-03-14 10:00:00,1366.53,1366.9,1354.08,1357.93
2019-03-14 12:00:00,1357.95,1361.12,1354.95,1355.07
2019-03-14 14:00:00,1355.09,1356.57,1352.57,1353.14
2019-03-15 09:30:00,1373.76,1398.14,1371.22,1396.73
2019-03-15 10:00:00,1396.7,1402.45,1392.05,1393.96
2019-03-15 12:00:00,1393.95,1395.65,1390.67,1391.9
2019-03-15 14:00:00,1391.89,1394.84,1390.09,1392.4
2019-03-18 09:30:00,1392.66,1401.72,1390.79,1400.24
2019-03-18 10:00:00,1400.19,1401.46,1383.93,1384.49
2019-03-18 12:00:00,1384.52,1389.4,1380.88,1386.87
2019-03-18 14:00:00,1386.9,1389.6,1385.43,1388.88
2019-03-19 09:30:00,1398.55,1406.29,1398.55,1401.51
2019-03-19 10:00:00,1401.45,1411.05,1401.31,1406.94
2019-03-19 12:00:00,1406.95,1410.28,1400.82,1407.85
2019-03-19 14:00:00,1407.77,1411.68,1403.18,1407.75
2019-03-20 09:30:00,1410.12,1413.82,1401.61,1401.79
2019-03-20 10:00:00,1401.81,1405.04,1389.55,1390.21
2019-03-20 12:00:00,1390.22,1393.53,1384.87,1391.9
2019-03-20 14:00:00,1394.42,1405.67,1391.94,1392.88
2019-03-21 09:30:00,1399.52,1418.38,1399.52,1417.16
2019-03-21 10:00:00,1417.28,1436.57,1417.28,1436.23
2019-03-21 12:00:00,1436.21,1443.03,1431.24,1439.99
2019-03-21 14:00:00,1439.97,1450.76,1439.84,1441.73
2019-03-22 09:30:00,1433.21,1437.63,1419.98,1420.57
2019-03-22 10:00:00,1420.7,1429.11,1405.7,1405.7
2019-03-22 12:00:00,1405.71,1412.08,1401.04,1401.52
2019-03-22 14:00:00,1401.5,1411.07,1399.73,1400.65
2019-03-25 09:30:00,1388.39,1403.03,1382.42,1382.42
2019-03-25 10:00:00,1382.32,1388.3,1373.07,1380.08
2019-03-25 12:00:00,1380.11,1383.47,1373.11,1374.6
2019-03-25 14:00:00,1374.61,1385.42,1371.91,1382.78
2019-03-26 09:30:00,1399.85,1408.74,1399.49,1403.71
2019-03-26 10:00:00,1403.76,1406.32,1390.87,1392.74
2019-03-26 12:00:00,1392.72,1395.69,1386.86,1387.37
2019-03-26 14:00:00,1387.39,1397.13,1386.32,1396.73
2019-03-27 09:30:00,1398.52,1402.08,1375.81,1376.8
2019-03-27 10:00:00,1377.22,1389.77,1366.69,1369.49
2019-03-27 12:00:00,1369.44,1374.45,1367.55,1373.01
2019-03-27 14:00:00,1373.03,1378.4,1370.94,1376.43
2019-03-28 09:30:00,1380.17,1385.72,1374.56,1385.7
2019-03-28 10:00:00,1385.76,1391.14,1366.54,1368.37
2019-03-28 12:00:00,1368.35,1375.69,1365.16,1374.64
2019-03-28 14:00:00,1374.59,1376.89,1370.87,1373.62
2019-03-29 09:30:00,1392.08,1396.93,1387.39,1390.91
2019-03-29 10:00:00,1390.8,1397.11,1386.89,1391.57
2019-03-29 12:00:00,1391.55,1393.73,1389.6,1392.56
2019-03-29 14:00:00,1392.55,1398.05,1392.48,1395.59
2019-04-01 09:30:00,1417.66,1419.64,1410.52,1413.81
2019-04-01 10:00:00,1414.61,1424.65,1414.13,1422.33
2019-04-01 12:00:00,1422.34,1429.77,1419.27,1429.77
2019-04-01 14:00:00,1429.76,1431.55,1427.67,1430.0
2019-04-02 09:30:00,1431.55,1434.85,1426.29,1427.23
2019-04-02 10:00:00,1427.53,1433.78,1423.22,1428.55
2019-04-02 12:00:00,1428.56,1430.38,1425.68,1425.93
2019-04-02 14:00:00,1425.9,1433.32,1425.83,1431.49
2019-04-03 09:30:00,1451.65,1467.97,1450.6,1462.34
2019-04-03 10:00:00,1461.29,1476.45,1457.46,1475.21
2019-04-03 12:00:00,1475.24,1476.61,1465.71,1465.76
2019-04-03 14:00:00,1465.77,1469.05,1456.36,1464.41
2019-04-04 09:30:00,1460.02,1475.27,1459.56,1469.47
2019-04-04 10:00:00,1469.49,1471.68,1459.85,1464.0
2019-04-04 12:00:00,1463.94,1465.6,1458.9,1464.36
2019-04-04 14:00:00,1464.38,1469.94,1463.94,1465.97
2019-04-05 09:30:00,1475.14,1478.1,1467.02,1469.84
2019-04-05 10:00:00,1469.89,1475.79,1468.82,1474.58
2019-04-05 12:00:00,1474.57,1477.71,1473.55,1476.21
2019-04-05 14:00:00,1476.19,1477.9,1474.26,1477.66
2019-04-08 09:30:00,1472.33,1476.15,1468.99,1474.0
2019-04-08 10:00:00,1473.93,1475.61,1468.3,1470.65
2019-04-08 12:00:00,1470.66,1474.42,1468.12,1473.93
2019-04-08 14:00:00,1473.92,1482.48,1473.73,1481.4
2019-04-09 09:30:00,1472.24,1472.24,1465.38,1466.29
2019-04-09 10:00:00,1466.13,1466.26,1458.26,1464.04
2019-04-09 12:00:00,1464.03,1469.58,1463.36,1465.96
2019-04-09 14:00:00,1465.99,1467.0,1461.62,1464.72
2019-04-10 09:30:00,1465.23,1469.84,1463.64,1469.48
2019-04-10 10:00:00,1469.38,1481.3,1469.34,1477.17
2019-04-10 12:00:00,1477.22,1477.46,1470.39,1470.9
2019-04-10 14:00:00,1470.96,1478.25,1466.81,1477.32
2019-04-11 09:30:00,1478.33,1480.0,1471.61,1473.21
2019-04-11 10:00:00,1473.48,1486.02,1472.82,1480.29
2019-04-11 12:00:00,1480.28,1481.65,1475.27,1475.32
2019-04-11 14:00:00,1475.3,1477.01,1472.72,1476.12
2019-04-12 09:30:00,1490.43,1493.7,1489.17,1492.12
2019-04-12 10:00:00,1492.17,1492.64,1484.96,1489.59
2019-04-12 12:00:00,1489.57,1496.6,1489.44,1493.65
2019-04-12 14:00:00,1493.64,1497.13,1493.18,1497.12
2019-04-15 09:30:00,1496.95,1498.1,1488.44,1490.59
2019-04-15 10:00:00,1490.63,1492.83,1477.45,1484.37
2019-04-15 12:00:00,1484.35,1487.27,1479.27,1486.0
2019-04-15 14:00:00,1485.98,1488.01,1484.77,1485.75
2019-04-16 09:30:00,1495.6,1500.3,1495.23,1499.76
2019-04-16 10:00:00,1499.82,1509.89,1499.82,1505.53
2019-04-16 12:00:00,1505.45,1509.33,1505.45,1508.31
2019-04-16 14:00:00,1508.3,1533.57,1507.18,1533.51
2019-04-17 09:30:00,1566.77,1576.79,1562.5,1563.48
2019-04-17 10:00:00,1563.65,1565.01,1545.86,1552.29
2019-04-17 12:00:00,1552.3,1556.71,1548.84,1555.81
2019-04-17 14:00:00,1555.83,1558.33,1550.44,1557.25
2019-04-18 09:30:00,1557.42,1562.64,1554.81,1559.02
2019-04-18 10:00:00,1558.96,1560.5,1550.88,1560.24
2019-04-18 12:00:00,1560.2,1561.72,1556.26,1558.66
2019-04-18 14:00:00,1558.64,1560.8,1556.44,1558.0
2019-04-22 09:30:00,1553.19,1554.13,1547.42,1553.8
2019-04-22 10:00:00,1553.76,1558.32,1550.92,1555.74
2019-04-22 12:00:00,1555.71,1559.42,1555.47,1559.42
2019-04-22 14:00:00,1559.44,1561.84,1557.58,1558.23
2019-04-23 09:30:00,1562.28,1571.07,1561.37,1566.73
2019-04-23 10:00:00,1566.69,1573.28,1566.02,1573.06
2019-04-23 12:00:00,1573.07,1575.21,1570.69,1572.47
2019-04-23 14:00:00,1572.48,1579.03,1570.97,1573.93
2019-04-24 09:30:00,1575.55,1586.99,1575.38,1584.05
2019-04-24 10:00:00,1584.03,1604.57,1583.75,1590.43
2019-04-24 12:00:00,1590.36,1594.18,1586.18,1593.61
2019-04-24 14:00:00,1593.62,1600.08,1588.62,1588.83
2019-04-25 09:30:00,1582.35,1583.73,1568.92,1572.5
2019-04-25 10:00:00,1572.42,1574.77,1547.26,1562.26
2019-04-25 12:00:00,1562.18,1567.18,1560.13,1562.41
2019-04-25 14:00:00,1562.42,1565.6,1558.38,1560.42
2019-04-26 09:30:00,1530.02,1535.01,1515.49,1520.43
2019-04-26 10:00:00,1520.61,1540.96,1515.72,1534.28
2019-04-26 12:00:00,1534.3,1538.26,1533.8,1536.35
2019-04-26 14:00:00,1536.36,1547.63,1534.89,1547.49
2019-04-29 09:30:00,1546.44,1548.51,1539.29,1540.75
2019-04-29 10:00:00,1540.78,1551.14,1538.2,1547.18
2019-04-29 12:00:00,1547.04,1550.19,1546.51,1547.5
2019-04-29 14:00:00,1547.56,1549.16,1543.61,1544.22
2019-04-30 09:30:00,1547.29,1554.73,1545.69,1550.6
2019-04-30 10:00:00,1550.53,1559.51,1541.82,1551.56
2019-04-30 12:00:00,1551.6,1557.95,1549.27,1557.88
2019-04-30 14:00:00,1557.87,1559.53,1554.45,1556.38
2019-05-01 09:30:00,1570.36,1579.19,1564.48,1567.67
2019-05-01 10:00:00,1565.92,1569.43,1558.8,1568.2
2019-05-01 12:00:00,1568.29,1569.46,1559.31,1564.74
2019-05-01 14:00:00,1564.73,1570.26,1543.3,1543.39
2019-05-02 09:30:00,1542.43,1564.02,1540.69,1563.63
2019-05-02 10:00:00,1563.7,1576.67,1544.45,1547.54
2019-05-02 12:00:00,1547.68,1561.2,1546.1,1559.27
2019-05-02 14:00:00,1559.15,1562.46,1554.93,1560.7
2019-05-03 09:30:00,1564.5,1564.58,1552.96,1561.92
2019-05-03 10:00:00,1561.54,1567.14,1553.93,1561.12
2019-05-03 12:00:00,1561.15,1568.35,1559.78,1568.09
2019-05-03 14:00:00,1567.96,1571.43,1565.58,1570.39
2019-05-06 09:30:00,1514.08,1532.49,1513.2,1531.94
2019-05-06 10:00:00,1531.97,1537.65,1529.3,1531.26
2019-05-06 12:00:00,1531.25,1536.18,1527.22,1536.12
2019-05-06 14:00:00,1536.13,1545.34,1534.78,1543.92
2019-05-07 09:30:00,1522.4,1527.28,1513.96,1520.84
2019-05-07 10:00:00,1521.02,1521.13,1502.69,1508.69
2019-05-07 12:00:00,1508.68,1515.9,1489.97,1495.5
2019-05-07 14:00:00,1495.44,1506.59,1490.37,1506.37
2019-05-08 09:30:00,1494.86,1512.09,1491.82,1505.79
2019-05-08 10:00:00,1505.84,1517.18,1499.24,1508.69
2019-05-08 12:00:00,1508.68,1511.2,1502.52,1505.21
2019-05-08 14:00:00,1505.28,1510.73,1493.74,1494.24
2019-05-09 09:30:00,1466.59,1473.54,1449.38,1458.2
2019-05-09 10:00:00,1458.21,1460.9,1443.98,1460.34
2019-05-09 12:00:00,1460.26,1483.76,1457.05,1480.7
2019-05-09 14:00:00,1480.88,1482.26,1467.9,1477.01
2019-05-10 09:30:00,1469.07,1487.33,1467.77,1476.31
2019-05-10 10:00:00,1476.19,1476.32,1444.14,1446.42
2019-05-10 12:00:00,1446.33,1475.4,1446.33,1474.17
2019-05-10 14:00:00,1474.19,1485.91,1469.69,1478.85
2019-05-13 09:30:00,1431.14,1438.48,1420.29,1421.6
2019-05-13 10:00:00,1421.73,1427.04,1409.29,1415.27
2019-05-13 12:00:00,1415.37,1417.0,1403.93,1412.31
2019-05-13 14:00:00,1412.36,1422.18,1403.35,1409.01
2019-05-14 09:30:00,1423.55,1433.11,1420.73,1425.0
2019-05-14 10:00:00,1425.03,1442.69,1425.03,1440.08
2019-05-14 12:00:00,1440.12,1448.39,1436.27,1447.9
2019-05-14 14:00:00,1447.89,1449.99,1441.1,1442.79
2019-05-15 09:30:00,1428.48,1441.17,1427.45,1441.14
2019-05-15 10:00:00,1440.33,1461.32,1437.49,1459.66
2019-05-15 12:00:00,1459.95,1464.13,1453.13,1459.4
2019-05-15 14:00:00,1459.38,1462.79,1453.88,1454.35
2019-05-16 09:30:00,1431.96,1434.94,1423.82,1428.82
2019-05-16 10:00:00,1428.88,1446.18,1421.67,1442.01
2019-05-16 12:00:00,1442.03,1444.0,1427.99,1429.01
2019-05-16 14:00:00,1429.08,1439.77,1428.56,1429.83
2019-05-17 09:30:00,1408.06,1429.5,1406.77,1424.82
2019-05-17 10:00:00,1424.8,1436.15,1416.6,1420.91
2019-05-17 12:00:00,1420.9,1424.36,1415.08,1416.79
2019-05-17 14:00:00,1416.67,1419.0,1396.8,1402.0
2019-05-20 09:30:00,1355.91,1366.46,1354.33,1357.54
2019-05-20 10:00:00,1357.48,1367.71,1351.51,1360.8
2019-05-20 12:00:00,1360.82,1365.59,1348.75,1353.11
2019-05-20 14:00:00,1353.09,1353.27,1337.15,1345.67
2019-05-21 09:30:00,1375.49,1380.57,1362.96,1368.06
2019-05-21 10:00:00,1368.0,1380.42,1364.12,1373.04
2019-05-21 12:00:00,1373.18,1377.46,1372.5,1374.54
2019-05-21 14:00:00,1374.53,1377.72,1372.11,1374.32
2019-05-22 09:30:00,1345.06,1359.16,1343.54,1356.19
2019-05-22 10:00:00,1356.23,1356.44,1343.3,1353.59
2019-05-22 12:00:00,1353.7,1353.82,1341.11,1346.3
2019-05-22 14:00:00,1346.29,1350.11,1343.19,1344.93
2019-05-23 09:30:00,1316.35,1317.8,1302.13,1309.73
2019-05-23 10:00:00,1309.79,1320.68,1306.75,1309.48
2019-05-23 12:00:00,1309.44,1315.88,1306.96,1307.93
2019-05-23 14:00:00,1307.91,1324.46,1305.47,1322.98
2019-05-24 09:30:00,1334.22,1339.43,1329.01,1333.75
2019-05-24 10:00:00,1333.86,1335.31,1321.33,1323.48
2019-05-24 12:00:00,1323.5,1326.44,1319.58,1319.83
2019-05-24 14:00:00,1319.84,1319.96,1310.91,1311.7
2019-05-28 09:30:00,1317.88,1323.76,1307.96,1308.53
2019-05-28 10:00:00,1308.4,1310.4,1298.09,1309.16
2019-05-28 12:00:00,1309.14,1313.93,1306.14,1312.55
2019-05-28 14:00:00,1312.52,1312.61,1300.05,1300.11
2019-05-29 09:30:00,1288.5,1294.71,1286.99,1292.7
2019-05-29 10:00:00,1292.69,1311.36,1291.69,1296.9
2019-05-29 12:00:00,1296.94,1309.12,1296.21,1304.37
2019-05-29 14:00:00,1304.33,1308.94,1296.47,1305.56
2019-05-30 09:30:00,1309.97,1325.78,1309.97,1322.74
2019-05-30 10:00:00,1322.63,1325.53,1313.22,1315.07
2019-05-30 12:00:00,1315.12,1319.45,1310.95,1314.31
2019-05-30 14:00:00,1314.26,1318.31,1305.29,1315.29
2019-05-31 09:30:00,1298.12,1305.83,1295.17,1304.93
2019-05-31 10:00:00,1304.62,1317.45,1301.65,1315.45
2019-05-31 12:00:00,1315.4,1315.4,1306.76,1309.03
2019-05-31 14:00:00,1309.04,1309.54,1296.01,1296.09
2019-06-03 09:30:00,1313.32,1319.57,1312.05,1315.58
2019-06-03 10:00:00,1315.06,1324.8,1311.62,1311.82
2019-06-03 12:00:00,1311.84,1316.3,1301.43,1308.75
2019-06-03 14:00:00,1308.79,1310.36,1293.11,1300.16
2019-06-04 09:30:00,1323.13,1325.06,1312.73,1319.1
2019-06-04 10:00:00,1319.13,1344.31,1316.93,1341.59
2019-06-04 12:00:00,1341.61,1347.84,1337.0,1347.62
2019-06-04 14:00:00,1347.61,1356.26,1345.17,1355.52
2019-06-05 09:30:00,1365.31,1369.53,1342.22,1348.46
2019-06-05 10:00:00,1349.71,1351.55,1328.2,1343.57
2019-06-05 12:00:00,1343.56,1347.22,1338.69,1342.66
2019-06-05 14:00:00,1342.68,1346.2,1337.44,1344.99
2019-06-06 09:30:00,1348.06,1355.91,1344.58,1344.58
2019-06-06 10:00:00,1344.5,1353.91,1342.65,1349.44
2019-06-06 12:00:00,1349.4,1355.6,1349.28,1354.72
2019-06-06 14:00:00,1354.74,1368.71,1353.82,1363.34
2019-06-07 09:30:00,1369.62,1371.35,1365.71,1370.5
2019-06-07 10:00:00,1370.53,1382.63,1366.96,1377.0
2019-06-07 12:00:00,1376.92,1380.7,1376.15,1378.87
2019-06-07 14:00:00,1378.88,1381.26,1377.34,1378.84
2019-06-10 09:30:00,1399.13,1413.72,1398.91,1413.57
2019-06-10 10:00:00,1413.75,1429.98,1412.22,1429.44
2019-06-10 12:00:00,1429.42,1430.42,1417.71,1419.84
2019-06-10 14:00:00,1419.8,1420.4,1412.65,1414.2
2019-06-11 09:30:00,1438.96,1440.8,1425.23,1425.56
2019-06-11 10:00:00,1425.57,1430.56,1418.47,1418.81
2019-06-11 12:00:00,1418.8,1419.51,1408.38,1415.67
2019-06-11 14:00:00,1415.72,1419.49,1412.89,1418.13
2019-06-12 09:30:00,1404.71,1405.31,1395.68,1400.67
2019-06-12 10:00:00,1400.76,1400.79,1386.57,1386.85
2019-06-12 12:00:00,1386.87,1392.68,1386.85,1388.72
2019-06-12 14:00:00,1388.73,1389.5,1383.66,1384.91
2019-06-13 09:30:00,1392.85,1398.31,1389.03,1396.96
2019-06-13 10:00:00,1396.97,1397.24,1382.65,1387.03
2019-06-13 12:00:00,1387.09,1392.45,1385.57,1391.6
2019-06-13 14:00:00,1391.58,1393.1,1387.3,1393.1
2019-06-14 09:30:00,1351.17,1358.5,1347.99,1351.05
2019-06-14 10:00:00,1350.99,1358.84,1349.36,1353.29
2019-06-14 12:00:00,1353.28,1355.57,1352.4,1354.22
2019-06-14 14:00:00,1354.11,1363.22,1353.81,1356.35
2019-06-17 09:30:00,1357.33,1358.44,1350.22,1356.82
2019-06-17 10:00:00,1356.88,1361.87,1355.4,1356.97
2019-06-17 12:00:00,1356.95,1358.3,1355.17,1356.07
2019-06-17 14:00:00,1356.09,1358.0,1346.9,1347.81
2019-06-18 09:30:00,1364.82,1396.3,1362.26,1396.11
2019-06-18 10:00:00,1395.92,1415.43,1394.65,1404.67
2019-06-18 12:00:00,1404.74,1406.88,1399.59,1406.88
2019-06-18 14:00:00,1406.92,1413.01,1403.93,1406.33
2019-06-19 09:30:00,1414.52,1414.66,1401.1,1404.54
2019-06-19 10:00:00,1404.66,1408.74,1400.31,1408.71
2019-06-19 12:00:00,1408.7,1409.05,1402.7,1404.15
2019-06-19 14:00:00,1404.19,1416.92,1401.06,1407.48
2019-06-20 09:30:00,1439.86,1441.39,1422.3,1429.45
2019-06-20 10:00:00,1429.43,1434.88,1419.01,1422.51
2019-06-20 12:00:00,1422.54,1422.83,1413.82,1419.25
2019-06-20 14:00:00,1419.26,1422.91,1414.91,1421.17
2019-06-21 09:30:00,1414.26,1417.35,1410.3,1414.49
2019-06-21 10:00:00,1414.47,1424.84,1412.74,1413.13
2019-06-21 12:00:00,1413.1,1414.92,1408.79,1411.35
2019-06-21 14:00:00,1411.61,1412.93,1408.8,1410.39
2019-06-24 09:30:00,1412.74,1415.09,1407.69,1410.47
2019-06-24 10:00:00,1410.44,1417.4,1409.95,1415.74
2019-06-24 12:00:00,1415.75,1417.97,1413.38,1415.94
2019-06-24 14:00:00,1415.95,1416.94,1411.4,1412.06
2019-06-25 09:30:00,1413.75,1417.1,1410.46,1415.91
2019-06-25 10:00:00,1416.04,1420.34,1411.95,1411.98
